Wavelength (nm),Excitation Filter,Wavelength (nm),Emission Filter,Wavelength (nm),Dichroic
784,9.5e-07,784,1.89e-05,834,0.946
785,9.5e-07,785,1.73e-05,835,0.947
786,9.5e-07,786,2.36e-05,836,0.948
787,9.5e-07,787,2.15e-05,837,0.949
788,9.5e-07,788,3.42e-05,838,0.948
789,1.77e-06,789,3.68e-05,839,0.948
790,9.5e-07,790,4.29e-05,840,0.948
791,9.5e-07,791,5.85e-05,841,0.948
792,9.5e-07,792,6.77e-05,842,0.947
793,9.81e-07,793,9.59e-05,843,0.946
794,2.96e-06,794,0.000134,844,0.946
795,9.5e-07,795,0.000172,845,0.945
796,9.5e-07,796,0.000227,846,0.944
797,9.5e-07,797,0.000267,847,0.944
798,9.5e-07,798,0.000332,848,0.943
799,9.5e-07,799,0.000298,849,0.942
800,2.85e-06,800,0.000149,850,0.94
801,3.51e-06,801,0.000136,851,0.93872
802,2.5e-06,802,0.000122,852,0.93771
803,2.34e-06,803,0.000105,853,0.93633
804,1.93e-06,804,9.17e-05,854,0.93556
805,2.27e-06,805,7.82e-05,855,0.93476
806,1.88e-06,806,6.64e-05,856,0.93388
807,2.23e-06,807,5.8e-05,857,0.93262
808,1.9e-06,808,5.11e-05,858,0.93262
809,2.52e-06,809,4.6e-05,859,0.93293
810,1.99e-06,810,4.2e-05,860,0.9331
811,1.77e-06,811,3.99e-05,861,0.93272
812,1.91e-06,812,3.79e-05,862,0.93301
813,2.16e-06,813,3.6e-05,863,0.9335
814,1.74e-06,814,3.63e-05,864,0.93466
815,1.67e-06,815,3.71e-05,865,0.93497
816,1.66e-06,816,3.75e-05,866,0.93586
817,2.19e-06,817,4e-05,867,0.93716
818,1.87e-06,818,4.35e-05,868,0.93803
819,1.81e-06,819,4.74e-05,869,0.93888
820,1.55e-06,820,5.32e-05,870,0.93992
821,2.13e-06,821,6.08e-05,871,0.94142
822,2.23e-06,822,7.19e-05,872,0.94266
823,2.46e-06,823,8.49e-05,873,0.94374
824,2.27e-06,824,0.000102,874,0.94453
825,2.69e-06,825,0.000125,875,0.94553
826,1.64e-06,826,0.000152,876,0.94625
827,2.4e-06,827,0.000184,877,0.94711
828,1.79e-06,828,0.00022,878,0.94713
829,2.15e-06,829,0.00026,879,0.94693
830,2.35e-06,830,0.0003,880,0.94677
831,1.87e-06,831,0.000338,881,0.94656
832,1.65e-06,832,0.000375,882,0.94629
833,1.69e-06,833,0.000406,883,0.94576
834,1.33e-06,834,0.000429,884,0.94508
835,1.48e-06,835,0.000445,885,0.94537
836,1.55e-06,836,0.000451,886,0.9451
837,9.72e-07,837,0.000448,887,0.94533
838,9.5e-07,838,0.000437,888,0.94381
839,9.9e-07,839,0.000419,889,0.94275
840,1.84e-06,840,0.000397,890,0.94237
841,1.99e-06,841,0.00037,891,0.94249
842,1.75e-06,842,0.000343,892,0.94228
843,1.93e-06,843,0.000315,893,0.94031
844,2e-06,844,0.00029,894,0.9389
845,1.78e-06,845,0.000267,895,0.93741
846,2.41e-06,846,0.000247,896,0.93562
847,1.82e-06,847,0.000231,897,0.93429
848,2.1e-06,848,0.000218,898,0.93263
849,1.66e-06,849,0.000208,899,0.93145
850,2.1e-06,850,0.0002,900,0.93041
851,1.71e-06,851,0.000196,901,0.93051
852,1.85e-06,852,0.000195,902,0.92927
853,1.79e-06,853,0.000196,903,0.92911
854,1.49e-06,854,0.0002,904,0.92854
855,9.53e-07,855,0.000207,905,0.92958
856,9.5e-07,856,0.000217,906,0.92953
857,1.1e-06,857,0.000231,907,0.92901
858,1.13e-06,858,0.000249,908,0.92881
859,9.5e-07,859,0.000272,909,0.92814
860,9.5e-07,860,0.0003,910,0.92829
861,9.5e-07,861,0.000336,911,0.92929
862,9.5e-07,862,0.000379,912,0.93002
863,9.5e-07,863,0.000431,913,0.9301
864,9.5e-07,864,0.000497,914,0.93112
865,9.5e-07,865,0.000575,915,0.93185
866,9.5e-07,866,0.000669,916,0.93214
867,9.5e-07,867,0.000786,917,0.9319
868,9.5e-07,868,0.000922,918,0.93328
869,9.5e-07,869,0.00109,919,0.93447
870,9.5e-07,870,0.00128,920,0.93546
871,9.5e-07,871,0.00151,921,0.938
872,9.5e-07,872,0.00178,922,0.9389
873,9.5e-07,873,0.00209,923,0.9395
874,9.5e-07,874,0.00244,924,0.93996
875,9.5e-07,875,0.00282,925,0.94067
876,9.5e-07,876,0.00322,926,0.94125
877,9.5e-07,877,0.00365,927,0.94209
878,9.5e-07,878,0.00406,928,0.94248
879,9.5e-07,879,0.00445,929,0.94398
880,9.5e-07,880,0.00482,930,0.94469
881,9.5e-07,881,0.00513,931,0.94455
